1005312 - Ruwais Sulphur Handling Terminal-1 Upgrade for Hail & Ghasha ,,,,,,,,,
  Exhibit 'C' Index,,,,,,,,,
,,,,,,,,,
Sr. No.,Unit,Discipline,Drawing Category,Document Number,Revision,Subject,Issue Status,Remarks,
,,,,,,COMMON,,,
,,,,,,ARCHITECTURAL/CIVIL/STRUTURAL,,,
139,00,INSTRUMENTATION,Key Plan,5312-00-A1-7080,0,OVERALL INSTRUMENT & JB LOCATION KEY PLAN,IFT,WORLEY,1005312-WOR-AGP-TR-1445
140,00,INSTRUMENTATION,Drawing,5312-00-A1-7081,0,INSTRUMENT CABLE TRAY AND TRENCH LAYOUT - OVERALL AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1471
141,00,INSTRUMENTATION,Drawing,5312-00-A3-7000,0,TYPICAL INSTRUMENT INSTALLATION DRAWINGS,IFT,WORLEY,1005312-WOR-AGP-TR-0851
142,00,INSTRUMENTATION,Drawing,5312-00-A3-7001,0,TYPICAL INSTRUMENT HOOKUP DRAWINGS,IFT,WORLEY,1005312-WOR-AGP-TR-0990
143,00,INSTRUMENTATION,Loop Diagram,5312-00-A3-7002,0,TYPICAL INSTRUMENT LOOP DIAGRAMS,IFT,WORLEY,1005312-WOR-AGP-TR-0971
144,00,INSTRUMENTATION,Drawing,5312-00-A3-7011,1,EQUIPMENT ROOM LAYOUT - SS05 INSTRUMENT TECHNICAL ROOM,IFT,WORLEY,1005312-WOR-AGP-TR-1739
145,00,INSTRUMENTATION,Drawing,5312-00-A3-7012,1,INSTRUMENTATION EQUIPMENT ROOM LAYOUT - SS02 INSTRUMENT TECHNICAL ROOM,IFT,WORLEY,1005312-WOR-AGP-TR-1692
146,00,INSTRUMENTATION,Drawing,5312-00-A3-7013,0,INSTRUMENTATION EQUIPMENT ROOM LAYOUT - MAIN CONTROL BUILDING INSRUMENT TECHNICAL ROOM,IFT,WORLEY,1005312-WOR-AGP-TR-1692
147,00,INSTRUMENTATION,Drawing,5312-00-A3-7014,0,INSTRUMENTATION EQUIPMENT ROOM LAYOUT - SS04 INSTRUMENT TECHNICAL ROOM,IFT,WORLEY,1005312-WOR-AGP-TR-1821
148,00,INSTRUMENTATION,Block Diagram,5312-00-A3-7021,1,INSTRUMENT SYSTEM INTERFACE BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-0953
149,00,INSTRUMENTATION,Block Diagram,5312-00-A3-7022,0,INSTRUMENT FGS INTERFACE BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1778
150,00,INSTRUMENTATION,Drawing,5312-00-A3-7023,0,OVERALL ICSS ARCHITECTURE,IFT,WORLEY,1005312-WOR-AGP-TR-1781
151,00,INSTRUMENTATION,Drawing,5312-00-A3-7024,0,FIRE ALARM CONTROL PANEL SYSTEM ARCHITECTURE DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1747
152,00,INSTRUMENTATION,Lists & Schedules,5312-00-A3-7032,0,F&G INSTRUMENT INDEX - OPERATIONS BUILDING/SUBSTATION-05/OPERATOR SHELTER,IFT,WORLEY,1005312-WOR-AGP-TR-1728
153,00,INSTRUMENTATION,Material Take off,5312-00-A3-7036,0,MATERIAL TAKE-OFFS (MTO) - INSTRUMENTATION AND CONTROL,IFT,WORLEY,1005312-WOR-AGP-TR-1524
154,00,INSTRUMENTATION,Lists & Schedules,5312-00-A3-7042,0,INPUT OUTPUT LIST (FGS) - OPERATIONS BUILDING/SUBSTATION-05/OPERATOR SHELTER,IFT,WORLEY,1005312-WOR-AGP-TR-1821
155,00,INSTRUMENTATION,Block Diagram,5312-00-A3-7051,0,FIRE & GAS CABLE BLOCK DIAGRAM (UNIT 00 - BUILDINGS),IFT,WORLEY,1005312-WOR-AGP-TR-1821
156,00,INSTRUMENTATION,Cable Schedule,5312-00-A3-7061,0,"INSTRUMENT CABLE SCHEDULE - OPERATION BUILDING, OPERATION SHELTER & SS-05",IFT,WORLEY,1005312-WOR-AGP-TR-1551
157,00,INSTRUMENTATION,Lists & Schedules,5312-00-A3-7065,0,LIST OF INSTRUMENT CABLES (30 YEARS OLD),IFT,WORLEY,1005312-WOR-AGP-TR-1821
,,,,,,PIPING,,,
158,00,PIPING,Drawing,5312-00-A0-0501,1,EQUIPMENT LOCATION PLAN - OLD DOME AND NORTH GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1106
159,00,PIPING,Drawing,5312-00-A0-0502,1,EQUIPMENT LOCATION PLAN - EXISTING LIQUID SULPHUR TANKS AND SOUTH GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1106
160,00,PIPING,Drawing,5312-00-A0-0504,1,EQUIPMENT LOCATION PLAN - NEW SULPHUR TANKS AND GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1212
161,00,PIPING,Drawing,5312-00-A0-0505,0,EQUIPMENT LOCATION PLAN - SUBSTATION-5 AND NEW FIRE WATER TANK AREA,IFT,WORLEY,1005312-WOR-AGP-TR-0914
162,00,PIPING,Drawing,5312-00-A0-0506,0,PIPING TIE-IN LOCATION PLAN - SULPHUR HANDLING TERMINAL-1,IFT,WORLEY,1005312-WOR-AGP-TR-1106
163,00,PIPING,Drawing,5312-00-A0-0507,0,EQUIPMENT LOCATION PLAN - NEW DOME AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1106
164,00,PIPING,Drawing,5312-00-A0-1501,2,EQUIPMENT LOCATION PLAN - DRAWING NO. 1 (DEMOLITION),IFT,WORLEY,1005312-WOR-AGP-TR-1071
165,00,PIPING,Drawing,5312-00-A0-1502,2,EQUIPMENT LOCATION PLAN - DRAWING NO. 2 (DEMOLITION),IFT,WORLEY,1005312-WOR-AGP-TR-1071
166,00,PIPING,Drawing - General Arrangement,5312-00-A0-5002,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), SUBSTATION-5 AND NEW FIRE WATER TANK AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
167,00,PIPING,Drawing - General Arrangement,5312-00-A0-5003,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NEW GRANULATOR AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
168,00,PIPING,Drawing - General Arrangement,5312-00-A0-5004,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NEW DOME AND LINEAR STORAGE AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
169,00,PIPING,Drawing - General Arrangement,5312-00-A0-5005,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SUBSTATION-5 AND NEW FIRE WATER TANK AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
170,00,PIPING,Drawing - General Arrangement,5312-00-A0-5006,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NEW GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1757
171,00,PIPING,Drawing - General Arrangement,5312-00-A0-5007,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NEW DOME AND LINEAR STORAGE AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
172,00,PIPING,Drawing - General Arrangement,5312-00-A0-5008,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NEW SULPHUR TANKS,NEW DOME AND LINEAR,STORAGE AREA",IFT,WORLEY,1005312-WOR-AGP-TR-1755
173,00,PIPING,Drawing - General Arrangement,5312-00-A0-5009,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) LINEAR STORAGE AND NEW GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
174,00,PIPING,Drawing - General Arrangement,5312-00-A0-5010,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SHIP LOADING AND BEARTH-1 AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
175,00,PIPING,Drawing - General Arrangement,5312-00-A0-5011,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NEW SUPPHUR TANKS, NEW DOME AND LINEAR STORAGE AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
176,00,PIPING,Drawing - General Arrangement,5312-00-A0-5012,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), LINEAR STORAGE AND NEW GRANULATOR AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
177,00,PIPING,Drawing - General Arrangement,5312-00-A0-5013,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SECTION,IFT,WORLEY,1005312-WOR-AGP-TR-1772
178,00,PIPING,Drawing - General Arrangement,5312-00-A0-5014,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), OLD DOME AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
179,00,PIPING,Drawing - General Arrangement,5312-00-A0-5015,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NORTH GRANULATION AND LINEAR STORAGE AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
180,00,PIPING,Drawing - General Arrangement,5312-00-A0-5016,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), LINEAR STORAGE AND TRUCK UNLOADING AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
181,00,PIPING,Drawing - General Arrangement,5312-00-A0-5017,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), SOUTH GRANULATION AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
182,00,PIPING,Drawing - General Arrangement,5312-00-A0-5018,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SECTION,IFT,WORLEY,1005312-WOR-AGP-TR-1772
183,00,PIPING,Drawing - General Arrangement,5312-00-A0-5019,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) OLD DOME AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
184,00,PIPING,Drawing - General Arrangement,5312-00-A0-5020,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), OLD DOME AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
185,00,PIPING,Drawing - General Arrangement,5312-00-A0-5021,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), PROCESS WATER AND POTABLE WATER AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
186,00,PIPING,Drawing - General Arrangement,5312-00-A0-5022,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NORTH GRANULATION AND LINEAR STORAGE AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
187,00,PIPING,Drawing - General Arrangement,5312-00-A0-5023,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) LINEAR STORAGE AND TRUCK UNLOADING AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
188,00,PIPING,Drawing - General Arrangement,5312-00-A0-5024,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SOUTH GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
189,00,PIPING,Drawing - General Arrangement,5312-00-A0-5025,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) SHIP LOADING AND BEARTH-1 AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
190,00,PIPING,Drawing - General Arrangement,5312-00-A0-5026,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) OLD DOME AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
191,00,PIPING,Drawing - General Arrangement,5312-00-A0-5027,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) PROCESS WATER AND PORTABLE WATER AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
192,00,PIPING,Drawing - General Arrangement,5312-00-A0-5028,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NEW OPERATION BUILDING AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
193,00,PIPING,Drawing - General Arrangement,5312-00-A0-5029,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) EXISTING FIREWATER TANK AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1755
194,00,PIPING,Drawing - General Arrangement,5312-00-A0-5030,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NEW OPERATION BUILDING AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
195,00,PIPING,Drawing - General Arrangement,5312-00-A0-5031,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), EXISTING FIRE WATER TANK AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1675
196,00,PIPING,Drawing - General Arrangement,5312-00-A0-5032,0,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) NEW DOME AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1757
197,00,PIPING,Drawing - General Arrangement,5312-00-A0-5033,0,"FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG), NEW DOME AREA (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1787
198,00,PIPING,Drawing - General Arrangement,5312-00-A0-5052,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 25 AND PR 26 N 210.500 TO N 273.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
199,00,PIPING,Drawing - General Arrangement,5312-00-A0-5053,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 23 AND PR 24 N 149.500 TO N 210.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
200,00,PIPING,Drawing - General Arrangement,5312-00-A0-5054,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 21 AND PR 22 N 86.500 TO N 149.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
201,00,PIPING,Drawing - General Arrangement,5312-00-A0-5055,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 19 AND PR 20 N 23.500 TO N 86.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
202,00,PIPING,Drawing - General Arrangement,5312-00-A0-5056,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 17 AND PR 18 S 41.500 TO N 23.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
203,00,PIPING,Drawing - General Arrangement,5312-00-A0-5057,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 16 S 41.500 TO S 105.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
204,00,PIPING,Drawing - General Arrangement,5312-00-A0-5058,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 14 AND PR 15 S 105.500 TO S 168.000,IFT,WORLEY,1005312-WOR-AGP-TR-1726
205,00,PIPING,Drawing - General Arrangement,5312-00-A0-5059,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 13 E 130.00 TO E 193.250,IFT,WORLEY,1005312-WOR-AGP-TR-1726
206,00,PIPING,Drawing - General Arrangement,5312-00-A0-5060,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 11 AND PR 12 E 193.250 TO E 255.000,IFT,WORLEY,1005312-WOR-AGP-TR-1726
207,00,PIPING,Drawing - General Arrangement,5312-00-A0-5061,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 10 S 104.500 TO S 168.000,IFT,WORLEY,1005312-WOR-AGP-TR-1676
208,00,PIPING,Drawing - General Arrangement,5312-00-A0-5062,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 08 AND PR 09 S 41.500 TO S 104.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
209,00,PIPING,Drawing - General Arrangement,5312-00-A0-5063,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 06 AND PR 07 S 22.750 TO S 41.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
210,00,PIPING,Drawing - General Arrangement,5312-00-A0-5064,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 04 AND PR 05 E 241.500 TO E 321.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
211,00,PIPING,Drawing - General Arrangement,5312-00-A0-5065,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 01 AND PR 02 E 321.500 TO E 401.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
212,00,PIPING,Drawing - General Arrangement,5312-00-A0-5066,0,PIPING GENERAL ARRANGEMENT WASTE WATER N 369.500 TO N 155.200,IFT,WORLEY,1005312-WOR-AGP-TR-1726
213,00,PIPING,Drawing - General Arrangement,5312-00-A0-5067,0,PIPING GENERAL ARRANGEMENT WASTE WATER N 369.500 TO S 115.985,IFT,WORLEY,1005312-WOR-AGP-TR-1726
214,00,PIPING,Drawing - General Arrangement,5312-00-A0-5068,0,PIPING GENERAL ARRANGEMENT WASTE WATER S 89.985 TO S 115.985,IFT,WORLEY,1005312-WOR-AGP-TR-1726
215,00,PIPING,Drawing - General Arrangement,5312-00-A0-5069,0,PIPING GENERAL ARRANGEMENT NEW PIPE RACK SECTIONS,IFT,WORLEY,1005312-WOR-AGP-TR-1726
216,00,PIPING,Drawing - General Arrangement,5312-00-A0-5070,0,PIPING GENERAL ARRANGEMENT NEW PIPE RACK SECTIONS,IFT,WORLEY,1005312-WOR-AGP-TR-1726
217,00,PIPING,Drawing - General Arrangement,5312-00-A0-5071,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 01 AND PR 02 E 321.500 TO E 401.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
218,00,PIPING,Drawing - General Arrangement,5312-00-A0-5072,0,PIPING GENERAL ARRANGEMENT PIPE RACK - PR 01 AND PR 02 E 321.500 TO E 401.500,IFT,WORLEY,1005312-WOR-AGP-TR-1726
219,00,PIPING,Drawing - General Arrangement,5312-00-A0-5073,0,PIPING GENERAL ARRANGEMENT - NATURAL GAS AND NITROGEN PLAN AT EL. +6.200 TO EL. +18.400,IFT,WORLEY,1005312-WOR-AGP-TR-1802
220,00,PIPING,Drawing - General Arrangement,5312-00-A0-5074,0,"PIPING GENERAL ARRANGEMENT - NATURAL GAS, NITROGEN, VENT, BLOWDOWN PLAN AT EL. +6.200 TO EL. +18.400",IFT,WORLEY,1005312-WOR-AGP-TR-1802
221,00,PIPING,Drawing - General Arrangement,5312-00-A0-5075,0,"PIPING GENERAL ARRANGEMENT - NATURAL GAS, NITROGEN, VENT AND BLOWDOWN LINE (DEMOLITION)",IFT,WORLEY,1005312-WOR-AGP-TR-1802
222,00,PIPING,Plot Plan,5312-00-A1-0500,2,OVERALL PLOT PLAN - SULPHUR HANDLING TERMINAL-1,IFT,WORLEY,1005312-WOR-AGP-TR-1308
223,00,PIPING,Key Plan,5312-00-A1-0503,1,EQUIPMENT LOCATION KEY PLAN,IFT,WORLEY,1005312-WOR-AGP-TR-0840
224,00,PIPING,Plot Plan,5312-00-A1-1500,1,OVERALL PLOT PLAN SULPHUR HANDLING TERMINAL (DEMOLITION),IFT,WORLEY,1005312-WOR-AGP-TR-1072
225,00,PIPING,Key Plan,5312-00-A1-5001,1,FIREWATER PIPING GENERAL ARRANGEMENT (AG/UG) - KEY PLAN,IFT,WORLEY,1005312-WOR-AGP-TR-1664
226,00,PIPING,Drawing,5312-00-A1-5038,1,STANDARD DRAWING (STD-1481-001-015)-FIRE SYSTEM PILLAR HYDRANT TYPICAL INSTALLATION FOR UNDERGROUND GRE PIPING SYSTEM,IFT,WORLEY,1005312-WOR-AGP-TR-1782
227,00,PIPING,Drawing,5312-00-A1-5039,1,STANDARD DRAWING (STD-1481-001-016)-FIRE SYSTEM MONITOR HAND OPERATED TYP. INSTALLATION FOR UNDERGROUND GRE PIPING SYSTEM,IFT,WORLEY,1005312-WOR-AGP-TR-1782
228,00,PIPING,Key Plan,5312-00-A1-5051,1,ABOVEGROUND PIPING ARRANGEMENT KEY PLAN,IFT,WORLEY,1005312-WOR-AGP-TR-1179
229,00,PIPING,Drawing,5312-00-A3-5037,1,PIPING TIE-IN SKETCHES - SULPHUR HANDLING TERMINAL-1,IFT,WORLEY,1005312-WOR-AGP-TR-1785
230,00,PIPING,Drawing,5312-00-A4-5040,0,PIPE SUPPORT DETAIL DRAWINGS,IFT,WORLEY,1005312-WOR-AGP-TR-1730
,,,,,,PROCESS ,,,
231,00,PROCESS,Block Diagram,5312-00-A1-00001,1,BLOCK FLOW DIAGRAM - LIQUID SULPHUR & GRANULATION FACILITIES UNIT 30 & 40 AND TRANSFER & STORAGE FACILITIES UNIT 10 & 20,IFT,WORLEY,1005312-WOR-AGP-TR-0184
232,00,PROCESS,Drawing,5312-00-A1-0001,0,P&ID - LEGEND SHEET RUWAIS PIPING LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
233,00,PROCESS,Drawing,5312-00-A1-0002,0,P&ID - LEGEND SHEET RUWAIS INSTRUMENT LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
234,00,PROCESS,Drawing,5312-00-A1-0003,0,P&ID - LEGEND SHEET RUWAIS INSTRUMENT LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
235,00,PROCESS,Drawing,5312-00-A1-0004,0,P&ID - LEGEND SHEET RUWAIS INSTRUMENT LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
236,00,PROCESS,Drawing,5312-00-A1-0005,0,P&ID - LEGEND SHEET RUWAIS EQUIPMENT LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
237,00,PROCESS,Drawing,5312-00-A1-0006,0,P&ID - LEGEND SHEET RUWAIS EQUIPMENT LEGEND,IFT,WORLEY,1005312-WOR-AGP-TR-0995
,,,,,,SAFETY & RISK,,,
238,00,SAFETY,Drawing,5312-00-A1-9004,0,OVERALL HAZARDOUS AREA CLASSIFICATION LAYOUT - SULPHUR HANDLING TERMINAL-1,IFT,WORLEY,1005312-WOR-AGP-TR-0985
239,00,SAFETY,Drawing,5312-00-A1-9005,1,ESCAPE ROUTE LAYOUT SULPHUR HANDLING TERMINAL-1,IFT,WORLEY,1005312-WOR-AGP-TR-1760
240,00,SAFETY,Drawing,5312-00-A1-9006,1,"FIRE PROTECTION, SAFETY EQUIPMENT & SAFETY SIGN LAYOUT  SULPHUR HANDLING TERMINAL -1 (EXISTING AREA)",IFT,WORLEY,1005312-WOR-AGP-TR-1514
241,00,SAFETY,Drawing,5312-00-A1-9007,1,FIRE & GAS DETECTION LAYOUT (NEW AREA) AND OPERATOR SHELTER (NEW AREA),IFT,WORLEY,1005312-WOR-AGP-TR-1698
242,00,SAFETY,Drawing,5312-00-A1-9010,1,"FIRE PROTECTION, SAFETY EQUIPMENT & SAFETY SIGN LAYOUT  SULPHUR HANDLING TERMINAL -1 (NEW AREA)",IFT,WORLEY,1005312-WOR-AGP-TR-1514
243,00,SAFETY,Drawing,5312-00-A1-9019,0,FIREWATER SYSTEM LAYOUT,IFT,WORLEY,1005312-WOR-AGP-TR-1711
244,00,SAFETY,Drawing,5312-00-A3-9000,1,FIRE & GAS DETECTION LAYOUT SUBSTATION-5,IFT,WORLEY,1005312-WOR-AGP-TR-1313
245,00,SAFETY,Drawing,5312-00-A3-9001,0,"ESCAPE ROUTE, MUSTER STATION & SAFETY SIGN LAYOUT SUBSTATION-5",IFT,WORLEY,1005312-WOR-AGP-TR-0901
246,00,SAFETY,Drawing,5312-00-A3-9002,0,FIREFIGHTING & SAFETY EQUIPMENT LAYOUT - SUBSTATION-5,IFT,WORLEY,1005312-WOR-AGP-TR-0969
247,00,SAFETY,Drawing,5312-00-A3-9008,0,OPERATIONS BUILDING - FIRE & GAS DETECTION LAYOUT,IFT,WORLEY,1005312-WOR-AGP-TR-1281
248,00,SAFETY,Drawing,5312-00-A3-9009,0,"OPERATIONS BUILDING ESCAPE ROUTE, MUSTER STATION & SAFETY SIGN LAYOUT",IFT,WORLEY,1005312-WOR-AGP-TR-0969
,,,,,,TELECOM,,,
249,00,TELECOM,Drawing,5312-00-A0-7711,0,TELECOM EQUIPMENT LAYOUT - EXISTING LIQUID SULPHUR TANKS AND SOUTH GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1289
250,00,TELECOM,Drawing,5312-00-A0-7712,0,TELECOM EQUIPMENT LAYOUT - NEW SULPHUR TANKS AND GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1289
251,00,TELECOM,Drawing,5312-00-A0-7713,0,TELECOM EQUIPMENT LAYOUT - SUBSTATION 05 AND FIRE WATER TANK AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1289
252,00,TELECOM,Drawing,5312-00-A0-7714,0,TELECOM EQUIPMENT LAYOUT - NEW DOME AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1289
253,00,TELECOM,Drawing,5312-00-A0-7715,0,TELECOM EQUIPMENT LAYOUT - OLD DOME AND NORTH GRANULATION AREA,IFT,WORLEY,1005312-WOR-AGP-TR-1289
254,00,TELECOM,Key Plan,5312-00-A1-7700,0,TELECOM MAIN CABLE ROUTING LAYOUT,IFT,WORLEY,1005312-WOR-AGP-TR-1369
255,00,TELECOM,Drawing,5312-00-A1-7701,0,TELECOM EQUIPMENT LAYOUT - SUBSTATION 05,IFT,WORLEY,1005312-WOR-AGP-TR-1764
256,00,TELECOM,Drawing,5312-00-A1-7702,0,TELECOM EQUIPMENT LAYOUT - OPERATIONS BUILDING,IFT,WORLEY,1005312-WOR-AGP-TR-1774
257,00,TELECOM,Drawing,5312-00-A1-7703,1,TELECOM EQUIPMENT LAYOUT - OPERATOR SHELTER,IFT,WORLEY,1005312-WOR-AGP-TR-1764
258,00,TELECOM,Drawing,5312-00-A1-7704,0,TELECOM CABLE ROUTING LAYOUT - SUBSTATION 05,IFT,WORLEY,1005312-WOR-AGP-TR-1774
259,00,TELECOM,Drawing,5312-00-A1-7705,0,TELECOM CABLE ROUTING LAYOUT - OPERATIONS BUILDING,IFT,WORLEY,1005312-WOR-AGP-TR-1774
260,00,TELECOM,Drawing,5312-00-A1-7706,1,TELECOM CABLE ROUTING LAYOUT - OPERATOR SHELTER,IFT,WORLEY,1005312-WOR-AGP-TR-1774
261,00,TELECOM,Block Diagram,5312-00-A3-7700,0,CCTV SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-0918
262,00,TELECOM,Block Diagram,5312-00-A3-7701,0,PUBLIC ADDRESS SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1416
263,00,TELECOM,Block Diagram,5312-00-A3-7702,0,RADIO COMMUNICATION SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1289
264,00,TELECOM,Block Diagram,5312-00-A3-7703,0,ACCESS CONTROL SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1173
265,00,TELECOM,Block Diagram,5312-00-A3-7704,0,STRUCTURED CABLING SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1265
266,00,TELECOM,Block Diagram,5312-00-A3-7705,0,TELEPHONE SYSTEM BLOCK DIAGRAM,IFT,WORLEY,1005312-WOR-AGP-TR-1258
267,00,TELECOM,Block Diagram,5312-00-A3-7706,0,LAN DATA NETWORK BLOCK DIAGRAM,IFT,,1005312-WOR-AGP-TR-1258
268,00,TELECOM,Drawing,5312-00-A3-7707,0,TYPICAL TELECOMMUNICATION INSTALLATION DRAWINGS,IFT,,1005312-WOR-AGP-TR-0919
269,00,TELECOM,Termination Diagram,5312-00-A3-7708,0,TYPICAL FO CABLE TERMINATION DIAGRAM,IFT,,1005312-WOR-AGP-TR-0919
,,,,,,UNIT-10,,,
,,,,,,CIVIL/STRUCTURAL,,,
